Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
8,23/12/2011,38.16,3112,1234,0.3,891.94,14,5884.24,222.8743862,6123,FALSE
8,30/12/2011,36.33,3129,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6123,TRUE
8,6/1/2012,43.47,3157,3093.39,26001.46,96.35,500.91,4468.63,223.2409668,5825,FALSE
8,13/01/2012,36.46,3261,6725.29,12764.99,15.98,299.73,3851.69,223.4242571,5825,FALSE
8,20/01/2012,46.81,3268,1643.08,1055.47,9.02,411.88,3161.92,223.5188055,5825,FALSE
8,27/01/2012,45.52,3.29,6065.01,730.16,15.18,30.28,24241.12,223.6133539,5825,FALSE
8,3/2/2012,45.56,3.36,41524.03,1412.41,83.15,18723.56,3886.31,223.7079023,5825,FALSE
8,10/2/2012,35.71,3409,9332.6,3298.88,32.12,6530.08,4858.74,223.8024507,5825,TRUE
8,17/02/2012,37.51,3.51,4376.58,10723.12,10.5,1546.82,4117.02,223.9658621,5825,FALSE
8,24/02/2012,46.33,3555,9712.39,4960.15,1,2441.26,5314.33,224.1809207,5825,FALSE
8,2/3/2012,50.95,3.63,19521.45,1000.19,0.6,5819.37,3641.54,224.3959793,5825,FALSE
8,9/3/2012,49.59,3669,7740.12,269.44,2,509.65,4678.17,224.6110379,5825,FALSE
8,16/03/2012,56.63,3734,4879.04,501.9,6.14,1078.01,1288.81,224.7657327,5825,FALSE
8,23/03/2012,52.9,3787,6155.76,499.11,2.04,403.32,2748.36,224.8399424,5825,FALSE
8,30/03/2012,66.69,3845,6052.68,121.67,NA,375.27,1715.7,224.9141521,5825,FALSE
8,6/4/2012,62.18,3891,6821.13,NA,27.04,2101.86,3627.77,224.9883618,5679,FALSE
8,13/04/2012,65.19,3891,7627.83,4689.55,4.2,940.82,1723.28,225.0625714,5679,FALSE
8,20/04/2012,63.59,3877,3600.79,2105.64,4.9,1768.65,14945.23,225.1179914,5679,FALSE
8,27/04/2012,70.34,3814,5440.25,1.5,2.2,15.6,3302.44,225.1734114,5679,FALSE
8,4/5/2012,73.96,3749,12807.63,NA,260.55,3338.11,2197.51,225.2288314,5679,FALSE
8,11/5/2012,64.96,3688,10852.45,NA,3.82,1425.65,2545.79,225.2842514,5679,FALSE
8,18/05/2012,64.16,3.63,7288.06,NA,24.25,585.14,4836.15,225.3002908,5679,FALSE
8,25/05/2012,76.11,3561,2989.94,NA,651.09,1056.01,10189.75,225.3005779,5679,FALSE
8,1/6/2012,78.31,3501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5679,FALSE
8,8/6/2012,74.28,3452,8721.82,252.8,30.45,679.89,5160.31,225.3011521,5679,FALSE
8,15/06/2012,77.14,3393,8583.02,265.7,151.05,1184.4,5675.58,225.3134743,5679,FALSE
8,22/06/2012,78.85,3346,5146.44,124.95,2.97,1409.95,3956.16,225.3558843,5679,FALSE
8,29/06/2012,84.47,3286,8467.23,199.75,NA,492.34,5529.08,225.3982943,5679,FALSE
8,6/7/2012,81.24,3227,10526.01,157.93,182.17,3068.98,4059.99,225.4407043,5401,FALSE
8,13/07/2012,78.46,3256,10278.48,129.2,24,1750.15,2057.71,225.4831143,5401,FALSE
8,20/07/2012,79.94,3311,6764.94,164.8,13.02,390.77,58068.14,225.4930078,5401,FALSE
8,27/07/2012,81.71,3407,6382.88,80.6,3.55,2242.95,4403.2,225.5029014,5401,FALSE
8,3/8/2012,85.06,3417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5401,FALSE
8,10/8/2012,83.74,3494,11811.65,26,59.03,2215.73,2801.89,225.5226885,5401,FALSE
8,17/08/2012,81.21,3571,3224.14,21.02,4.26,1066.29,5044.43,225.6050797,5401,FALSE
8,24/08/2012,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,225.7418442,5401,FALSE
8,31/08/2012,75.33,3638,10297.42,21.6,17.16,3952.93,3198.02,225.8786088,5401,FALSE
8,7/9/2012,80.87,3.73,11548.63,9,29.22,1177.09,2831.4,226.0153733,5401,TRUE
8,14/09/2012,67.21,3717,4678.98,NA,12.29,1130.96,5427.34,226.1615981,5401,FALSE
8,21/09/2012,66.96,3721,3913.12,5.73,2.28,NA,6984.96,226.3645848,5401,FALSE
8,28/09/2012,71.1,3666,5518.65,1.91,0.55,1103.02,2049.02,226.5675714,5401,FALSE
8,5/10/2012,61.41,3617,3709.42,NA,20.04,1332.17,2156.75,226.7705581,5124,FALSE
8,12/10/2012,55.03,3601,757.39,NA,7.5,186.45,4830.34,226.9735448,5124,FALSE
8,19/10/2012,62.99,3594,1260.59,NA,6.5,280.98,3531.83,227.0184166,5124,FALSE
8,26/10/2012,64.74,3506,2679.05,20.38,6,384.25,1691.31,227.0369359,5124,FALSE
8,2/11/2012,53.41,3386,8753.34,2732.6,6.3,1715.26,2261.91,227.0554553,5124,FALSE
8,9/11/2012,58.95,3314,6026.16,4076.16,5.83,274.99,2239.32,227.0739747,5124,FALSE
8,16/11/2012,48.24,3252,14137.45,3180.35,44.98,629.78,3936.76,227.1065086,5124,FALSE
8,23/11/2012,53.59,3211,619.88,NA,46342.06,28.36,1182.05,227.1577286,5124,TRUE
8,30/11/2012,48.92,3207,7136.29,NA,2776.64,218.89,2986.68,227.2089486,5124,FALSE
8,7/12/2012,53.13,3198,9652.09,NA,331,582.52,18292.6,227.2601686,5124,FALSE
8,14/12/2012,40.41,3168,3714.5,NA,76,571.53,2248.72,227.3214378,5124,FALSE
8,21/12/2012,43.31,3098,6006.01,57.96,60.32,114.91,2614.41,227.4430023,5124,FALSE
8,28/12/2012,33.68,3108,8867.99,21760.08,99.96,39,356.86,227.5645668,5124,TRUE
9,7/1/2011,41.82,2976,NA,NA,NA,NA,NA,214.9234729,6416,FALSE
9,14/01/2011,36.43,2983,NA,NA,NA,NA,NA,214.9749587,6416,FALSE
9,21/01/2011,44.72,3016,NA,NA,NA,NA,NA,215.3554013,6416,FALSE
9,28/01/2011,43.9,3.01,NA,NA,NA,NA,NA,215.7358438,6416,FALSE
9,4/2/2011,31.82,2989,NA,NA,NA,NA,NA,216.1162864,6416,FALSE
9,11/2/2011,34.13,3022,NA,NA,NA,NA,NA,216.496729,6416,TRUE
9,18/02/2011,58.5,3045,NA,NA,NA,NA,NA,216.8154856,6416,FALSE
9,25/02/2011,59.01,3065,NA,NA,NA,NA,NA,217.1095679,6416,FALSE
9,4/3/2011,60.67,3288,NA,NA,NA,NA,NA,217.4036503,6416,FALSE
9,11/3/2011,54.75,3459,NA,NA,NA,NA,NA,217.6977326,6416,FALSE
9,18/03/2011,63.82,3488,NA,NA,NA,NA,NA,217.9563371,6416,FALSE
9,25/03/2011,68.79,3473,NA,NA,NA,NA,NA,218.2007506,6416,FALSE
9,1/4/2011,56.12,3524,NA,NA,NA,NA,NA,218.445164,6.38,FALSE
9,8/4/2011,71.4,3622,NA,NA,NA,NA,NA,218.6895775,6.38,FALSE
9,15/04/2011,71.9,3743,NA,NA,NA,NA,NA,218.9134935,6.38,FALSE
9,22/04/2011,72.35,3807,NA,NA,NA,NA,NA,219.0861659,6.38,FALSE
9,29/04/2011,70.85,3.81,NA,NA,NA,NA,NA,219.2588382,6.38,FALSE
9,6/5/2011,62.2,3906,NA,NA,NA,NA,NA,219.4315106,6.38,FALSE
9,13/05/2011,77.66,3899,NA,NA,NA,NA,NA,219.6041829,6.38,FALSE
9,20/05/2011,70.49,3907,NA,NA,NA,NA,NA,219.3622809,6.38,FALSE
9,27/05/2011,80.42,3786,NA,NA,NA,NA,NA,219.1203788,6.38,FALSE
9,3/6/2011,85.8,3699,NA,NA,NA,NA,NA,218.8784768,6.38,FALSE
9,10/6/2011,85.81,3648,NA,NA,NA,NA,NA,218.6365747,6.38,FALSE
9,17/06/2011,89.15,3637,NA,NA,NA,NA,NA,218.5877333,6.38,FALSE
9,24/06/2011,86.74,3594,NA,NA,NA,NA,NA,218.6836874,6.38,FALSE
9,1/7/2011,89.14,3524,NA,NA,NA,NA,NA,218.7796415,6404,FALSE
9,8/7/2011,89.04,3.48,NA,NA,NA,NA,NA,218.8755955,6404,FALSE
9,15/07/2011,90.45,3575,NA,NA,NA,NA,NA,218.9607242,6404,FALSE
9,22/07/2011,89.08,3651,NA,NA,NA,NA,NA,219.0187895,6404,FALSE
9,29/07/2011,91.1,3682,NA,NA,NA,NA,NA,219.0768548,6404,FALSE
9,5/8/2011,91.52,3684,NA,NA,NA,NA,NA,219.1349201,6404,FALSE
9,12/8/2011,91.63,3638,NA,NA,NA,NA,NA,219.1929854,6404,FALSE
9,19/08/2011,85.8,3554,NA,NA,NA,NA,NA,219.2556109,6404,FALSE
9,26/08/2011,88.95,3523,NA,NA,NA,NA,NA,219.3189965,6404,FALSE
9,2/9/2011,89.33,3533,NA,NA,NA,NA,NA,219.382382,6404,FALSE
9,9/9/2011,75.65,3546,NA,NA,NA,NA,NA,219.4457675,6404,TRUE
9,16/09/2011,77.95,3526,NA,NA,NA,NA,NA,219.6297841,6404,FALSE
9,23/09/2011,74.42,3467,NA,NA,NA,NA,NA,219.9746423,6404,FALSE
9,30/09/2011,78.45,3355,NA,NA,NA,NA,NA,220.3195004,6404,FALSE
9,7/10/2011,72.62,3285,NA,NA,NA,NA,NA,220.6643585,6054,FALSE
9,14/10/2011,67.27,3274,NA,NA,NA,NA,NA,220.9836849,6054,FALSE
9,21/10/2011,65.46,3353,NA,NA,NA,NA,NA,221.1498206,6054,FALSE
9,28/10/2011,63.96,3372,NA,NA,NA,NA,NA,221.3159563,6054,FALSE
9,4/11/2011,54.46,3332,NA,NA,NA,NA,NA,221.4820921,6054,FALSE
9,11/11/2011,58.28,3297,3235.06,1645.11,63.15,1580.98,2209.21,221.6482278,6054,FALSE
9,18/11/2011,58.8,3308,3648.4,2.63,21.12,1639.62,3623.62,221.8803923,6054,FALSE
9,25/11/2011,54.32,3236,121.57,NA,44061.13,247.83,8294.47,222.1389683,6054,TRUE
9,2/12/2011,46.84,3172,1237.88,NA,1330.53,643.78,8323.51,222.3975443,6054,FALSE
9,9/12/2011,37.65,3158,3075.89,NA,248.8,822.69,7585.2,222.6561203,6054,FALSE
9,16/12/2011,47.31,3159,2755.9,NA,136.48,384.78,2240.49,222.8825484,6054,FALSE
9,23/12/2011,44.43,3112,719.14,0.24,318.75,17.72,2357.19,223.0661125,6054,FALSE
9,30/12/2011,43.41,3129,2155.73,14481.63,44.07,237.84,3699.24,223.2496766,6054,TRUE
9,6/1/2012,47.54,3157,3597.08,6203.76,11.2,3743.55,1912.75,223.4332408,5667,FALSE
9,13/01/2012,42.44,3261,4731.1,2959.36,NA,129.27,3416.48,223.6168049,5667,FALSE
9,20/01/2012,51.56,3268,910.51,234.36,NA,117.08,6081.04,223.7114288,5667,FALSE
9,27/01/2012,49.38,3.29,489.19,283.85,NA,22.5,2888.79,223.8060527,5667,FALSE
9,3/2/2012,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,223.9006766,5667,FALSE
9,10/2/2012,44.03,3409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953006,5667,TRUE
9,17/02/2012,43.81,3.51,4572.81,5448.91,6,945.06,7589.85,224.1588663,5667,FALSE
9,24/02/2012,53.67,3555,3801.98,4010.13,1,586.06,7315.09,224.3741384,5667,FALSE
9,2/3/2012,57.2,3.63,6268.15,154.97,NA,3557.17,1878.44,224.5894104,5667,FALSE
9,9/3/2012,54.03,3669,3923.2,96.52,17.36,990.11,2755.72,224.8046825,5667,FALSE
9,16/03/2012,59.94,3734,1913.05,1.8,7.33,436.67,14026.36,224.9594902,5667,FALSE
9,23/03/2012,58.79,3787,1681.15,1.8,0.68,414.45,466.42,225.0336786,5667,FALSE
9,30/03/2012,67.87,3845,3669.95,15.98,NA,69.02,2049.16,225.107867,5667,FALSE
9,6/4/2012,68.83,3891,4876.77,NA,10,1201.8,8545.16,225.1820555,5539,FALSE
9,13/04/2012,69.19,3891,4939.14,856.32,NA,290.87,807,225.2562439,5539,FALSE
9,20/04/2012,68.04,3877,910.31,121.25,2,265.55,1146.34,225.3117488,5539,FALSE
9,27/04/2012,73.07,3814,409.76,NA,0.4,7.88,7179.53,225.3672537,5539,FALSE
9,4/5/2012,78.98,3749,5917.56,NA,68,969.06,647.76,225.4227585,5539,FALSE
9,11/5/2012,70.94,3688,4727.8,NA,1.04,356.78,1077.81,225.4782634,5539,FALSE
9,18/05/2012,69.52,3.63,1926.92,NA,0.24,426.51,2968.78,225.4942498,5539,FALSE
9,25/05/2012,79.69,3561,1574.27,NA,361.83,81.12,5286.38,225.4944288,5539,FALSE
9,1/6/2012,80.26,3501,2542.14,35.6,76.8,374.37,3413.57,225.4946078,5539,FALSE
9,8/6/2012,78.91,3452,3564.15,142.2,0.3,81.26,5518.29,225.4947868,5539,FALSE
9,15/06/2012,82.21,3393,3296.23,176.4,50.03,780.78,4209.82,225.5070634,5539,FALSE
9,22/06/2012,81.05,3346,2886.26,3.8,NA,1270.8,4545.91,225.5495841,5539,FALSE
9,29/06/2012,87.18,3286,2073.16,120,NA,31.75,2792.7,225.5921049,5539,FALSE
9,6/7/2012,84.15,3227,3165.17,87.2,8.08,1642.41,2096.86,225.6346256,5277,FALSE
9,13/07/2012,82.39,3256,3031.81,NA,2.02,47.76,4554.39,225.6771463,5277,FALSE
9,20/07/2012,83.39,3311,1107.97,0.5,5.85,862.28,1986.24,225.6871121,5277,FALSE
9,27/07/2012,86.41,3407,1042.73,8,1.66,1129.2,2929.43,225.6970779,5277,FALSE
9,3/8/2012,90.23,3417,11864.5,61,0.22,1659.09,2176.37,225.7070437,5277,FALSE
9,10/8/2012,88.66,3494,3180.78,-9.94,1.4,2112.03,2314.58,225.7170094,5277,FALSE
9,17/08/2012,86.37,3571,975.91,NA,3,325.68,670.48,225.7995323,5277,FALSE
9,24/08/2012,77.9,3.62,1524.71,NA,1.8,501.16,4241.59,225.9364729,5277,FALSE
9,31/08/2012,80.71,3638,5758.14,NA,17.6,2828.89,1884.13,226.0734135,5277,FALSE
9,7/9/2012,87.93,3.73,4837.99,-5.96,22.74,602.8,1377.59,226.2103541,5277,TRUE
9,14/09/2012,73.55,3717,2640.68,NA,10.75,385.53,4276.03,226.3567545,5277,FALSE
9,21/09/2012,69.92,3721,1887.95,1.91,NA,273.53,4626.19,226.5599138,5277,FALSE
9,28/09/2012,76.8,3666,1699.68,1.91,0.55,190.38,1819.15,226.7630732,5277,FALSE
9,5/10/2012,66.61,3617,2657.57,NA,3.01,1107.79,1560.55,226.9662325,4954,FALSE
9,12/10/2012,60.09,3601,520.41,NA,6.01,NA,2839.84,227.1693919,4954,FALSE
9,19/10/2012,68.01,3594,545.72,NA,8,28.94,3098.87,227.214288,4954,FALSE
9,26/10/2012,69.52,3506,512.23,3,8,NA,1666.38,227.2328068,4954,FALSE
9,2/11/2012,56.26,3386,2291.26,2178.48,65.25,20.52,1347.79,227.2513257,4954,FALSE
9,9/11/2012,63.9,3314,3595.06,2243.43,27.65,1000.2,1881.75,227.2698446,4954,FALSE
9,16/11/2012,53.15,3252,1675.29,278.78,35.64,153.18,1749.12,227.3024293,4954,FALSE
9,23/11/2012,59.74,3211,2.5,0.02,55952.99,14.64,310.72,227.3537683,4954,TRUE
9,30/11/2012,53.86,3207,1383.39,NA,5101.2,101.22,8336.61,227.4051073,4954,FALSE
9,7/12/2012,61.19,3198,2521.31,NA,388,171.98,4047.33,227.4564463,4954,FALSE
9,14/12/2012,46.2,3168,1789.62,NA,182,26.91,1233.42,227.5178253,4954,FALSE
9,21/12/2012,53.23,3098,1374.65,107.88,205.02,NA,421.38,227.6394441,4954,FALSE
9,28/12/2012,40.51,3108,4089.65,7901.92,292.62,146.64,142.75,227.7610629,4954,TRUE
10,7/1/2011,43.43,3287,NA,NA,NA,NA,NA,127.1917742,8744,FALSE
10,14/01/2011,49.98,3312,NA,NA,NA,NA,NA,127.3009355,8744,FALSE
10,21/01/2011,56.75,3336,NA,NA,NA,NA,NA,127.4404839,8744,FALSE
10,28/01/2011,53.03,3231,NA,NA,NA,NA,NA,127.5800323,8744,FALSE
10,4/2/2011,44.88,3348,NA,NA,NA,NA,NA,127.7195806,8744,FALSE
10,11/2/2011,51.51,3381,NA,NA,NA,NA,NA,127.859129,8744,TRUE
10,18/02/2011,61.77,3.43,NA,NA,NA,NA,NA,127.99525,8744,FALSE
10,25/02/2011,53.59,3398,NA,NA,NA,NA,NA,128.13,8744,FALSE
10,4/3/2011,56.96,3674,NA,NA,NA,NA,NA,128.26475,8744,FALSE
10,11/3/2011,64.22,3.63,NA,NA,NA,NA,NA,128.3995,8744,FALSE
10,18/03/2011,70.12,3892,NA,NA,NA,NA,NA,128.5121935,8744,FALSE
10,25/03/2011,62.53,3716,NA,NA,NA,NA,NA,128.6160645,8744,FALSE
10,1/4/2011,67.64,3772,NA,NA,NA,NA,NA,128.7199355,8494,FALSE
10,8/4/2011,73.03,3818,NA,NA,NA,NA,NA,128.8238065,8494,FALSE
10,15/04/2011,61.05,4089,NA,NA,NA,NA,NA,128.9107333,8494,FALSE
10,22/04/2011,75.93,3917,NA,NA,NA,NA,NA,128.9553,8494,FALSE
10,29/04/2011,73.38,4151,NA,NA,NA,NA,NA,128.9998667,8494,FALSE
10,6/5/2011,73.56,4193,NA,NA,NA,NA,NA,129.0444333,8494,FALSE
10,13/05/2011,74.04,4202,NA,NA,NA,NA,NA,129089,8494,FALSE
10,20/05/2011,72.62,3.99,NA,NA,NA,NA,NA,129.0756774,8494,FALSE
10,27/05/2011,78.62,3933,NA,NA,NA,NA,NA,129.0623548,8494,FALSE
10,3/6/2011,81.87,3893,NA,NA,NA,NA,NA,129.0490323,8494,FALSE
10,10/6/2011,84.57,3981,NA,NA,NA,NA,NA,129.0357097,8494,FALSE
10,17/06/2011,87.96,3935,NA,NA,NA,NA,NA,129.0432,8494,FALSE
10,24/06/2011,90.69,3807,NA,NA,NA,NA,NA,129.0663,8494,FALSE
10,1/7/2011,95.36,3842,NA,NA,NA,NA,NA,129.0894,8257,FALSE
10,8/7/2011,88.57,3793,NA,NA,NA,NA,NA,129.1125,8257,FALSE
10,15/07/2011,86.01,3779,NA,NA,NA,NA,NA,129.1338387,8257,FALSE
10,22/07/2011,88.59,3697,NA,NA,NA,NA,NA,129.1507742,8257,FALSE
10,29/07/2011,86.75,3694,NA,NA,NA,NA,NA,129.1677097,8257,FALSE
10,5/8/2011,89.8,3803,NA,NA,NA,NA,NA,129.1846452,8257,FALSE
10,12/8/2011,85.61,3794,NA,NA,NA,NA,NA,129.2015806,8257,FALSE
10,19/08/2011,87.4,3743,NA,NA,NA,NA,NA,129.2405806,8257,FALSE
10,26/08/2011,91.59,3663,NA,NA,NA,NA,NA,129.2832581,8257,FALSE
10,2/9/2011,91.61,3798,NA,NA,NA,NA,NA,129.3259355,8257,FALSE
10,9/9/2011,89.06,3771,NA,NA,NA,NA,NA,129.3686129,8257,TRUE
10,16/09/2011,77.49,3784,NA,NA,NA,NA,NA,129.4306,8257,FALSE
10,23/09/2011,82.51,3789,NA,NA,NA,NA,NA,129.5183333,8257,FALSE
10,30/09/2011,82.27,3877,NA,NA,NA,NA,NA,129.6060667,8257,FALSE
10,7/10/2011,75.01,3827,NA,NA,NA,NA,NA,129.6938,7874,FALSE
10,14/10/2011,70.27,3698,NA,NA,NA,NA,NA,129.7706452,7874,FALSE
10,21/10/2011,77.91,3842,NA,NA,NA,NA,NA,129.7821613,7874,FALSE
10,28/10/2011,72.79,3843,NA,NA,NA,NA,NA,129.7936774,7874,FALSE
10,4/11/2011,68.57,3828,NA,NA,NA,NA,NA,129.8051935,7874,FALSE
10,11/11/2011,55.28,3677,13444.17,14909.99,752.18,4320.22,5896.3,129.8167097,7874,FALSE
10,18/11/2011,58.97,3669,3886.23,708.7,115.18,695.54,9141.32,129.8268333,7874,FALSE
10,25/11/2011,60.68,3.76,174.72,329,141630.61,79,1009.98,129.8364,7874,TRUE
10,2/12/2011,57.29,3701,7772.17,240,4737.51,6615.5,36360.42,129.8459667,7874,FALSE
10,9/12/2011,42.58,3644,7010.08,74.24,1019.36,5124.86,9458.28,129.8555333,7874,FALSE
10,16/12/2011,50.53,3489,2200.27,337.44,1203.16,158.52,3475.95,129.8980645,7874,FALSE
10,23/12/2011,48.36,3541,300.02,77.73,2432.01,108.37,4078.21,129.9845484,7874,FALSE
10,30/12/2011,48.92,3428,7676.36,104519.54,179.82,1573.87,3732.93,130.0710323,7874,TRUE
10,6/1/2012,59.85,3443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7545,FALSE
10,13/01/2012,51,3477,5203.77,14424.42,1.38,597.55,5659.57,130244,7545,FALSE
10,20/01/2012,54.51,3.66,2972.31,3286.44,1,644.03,5331.52,130.2792258,7545,FALSE
10,27/01/2012,53.59,3675,3242.59,1646.86,NA,45.8,1691.83,130.3144516,7545,FALSE
10,3/2/2012,56.85,3543,42468.4,1985.73,174.33,33345.34,5609.77,130.3496774,7545,FALSE
10,10/2/2012,55.73,3722,8414.22,861.38,66.96,6806.11,5723,130.3849032,7545,TRUE
10,17/02/2012,54.12,3781,20174.89,8935.08,10.8,6330.02,12821.24,130.4546207,7545,FALSE
10,24/02/2012,56.02,3.95,13929.09,4614.67,NA,596.5,6528.31,130.5502069,7545,FALSE
10,2/3/2012,57.62,3882,22685.06,152.91,48.76,5831.75,2808.95,130.6457931,7545,FALSE
10,9/3/2012,57.65,3963,11265.62,7.9,14.95,919.45,2473.83,130.7413793,7545,FALSE
10,16/03/2012,62.11,4273,3977.45,-10.5,6.03,1928.5,2273.92,130.8261935,7545,FALSE
10,23/03/2012,56.54,4288,4034.35,3.1,4.08,480.89,2194.51,130.8966452,7545,FALSE
10,30/03/2012,67.92,4294,7388.74,7.8,NA,574.87,4035.49,130.9670968,7545,FALSE
10,6/4/2012,65.99,4282,9256,NA,23.74,4802.15,8553.67,131.0375484,7382,FALSE
10,13/04/2012,70.28,4254,7299.64,10818.3,27.47,3675.97,1148.04,131108,7382,FALSE
10,20/04/2012,67.75,4111,4973.95,4561.31,5.17,1953.72,3653.48,131.1173333,7382,FALSE
10,27/04/2012,80.11,4088,3444.43,1.5,3.39,124.18,2906.22,131.1266667,7382,FALSE
10,4/5/2012,77.02,4058,18275.88,NA,21.31,4872.45,2722.29,131136,7382,FALSE
10,11/5/2012,76.03,4186,10837.25,NA,105.67,4736.02,2747.36,131.1453333,7382,FALSE
10,18/05/2012,85.19,4308,9630.62,NA,9.46,972.85,2986.24,131.0983226,7382,FALSE
10,25/05/2012,86.03,4127,7786.58,NA,712.2,1701.28,3214.55,131.0287742,7382,FALSE
10,1/6/2012,80.06,4277,11614.41,NA,172.39,2945.55,1528.02,130.9592258,7382,FALSE
10,8/6/2012,86.87,4103,7184.69,31,338.26,637.39,5399.57,130.8896774,7382,FALSE
10,15/06/2012,88.58,4144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,7382,FALSE
10,22/06/2012,89.92,4014,7684.55,12.6,1.17,3375.65,7210.53,130.7929,7382,FALSE
10,29/06/2012,91.36,3875,3339.88,22,NA,1119.45,3710.52,130.7562667,7382,FALSE
10,6/7/2012,86.87,3666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,7.17,FALSE
10,13/07/2012,89.8,3723,7069.25,5,0.32,8194.36,1372.82,130683,7.17,FALSE
10,20/07/2012,84.45,3589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,7.17,FALSE
10,27/07/2012,83.98,3769,9511.34,NA,8.87,16376.33,3062.22,130.7195806,7.17,FALSE
10,3/8/2012,84.76,3595,37194.44,NA,53.4,21623.93,2549.27,130.737871,7.17,FALSE
10,10/8/2012,90.78,3811,15282.47,NA,58.8,5537.01,14827.71,130.7561613,7.17,FALSE
10,17/08/2012,88.83,4002,4407.9,0,7.2,3037.56,3717.52,130.7909677,7.17,FALSE
10,24/08/2012,82.5,4055,11322.69,NA,34,6602.59,7256.22,130.8381613,7.17,FALSE
10,31/08/2012,86.97,3886,26218.85,NA,68.24,12440.51,3544.68,130.8853548,7.17,FALSE
10,7/9/2012,83.07,4124,11848.88,20,47.52,3530.47,2552.3,130.9325484,7.17,TRUE
10,14/09/2012,78.47,3966,10389.14,NA,15.97,4943.53,7618.04,130.9776667,7.17,FALSE
10,21/09/2012,81.93,4125,11273.56,245.91,27,2976.5,7950.03,131.0103333,7.17,FALSE
10,28/09/2012,82.52,3966,6091.96,62.82,2.82,3350.88,1751.75,131043,7.17,FALSE
10,5/10/2012,80.88,4132,8975.95,NA,46.24,9546.75,7186.77,131.0756667,6943,FALSE
10,12/10/2012,76.03,4468,2674.51,NA,10.32,1390.15,8116.13,131.1083333,6943,FALSE
10,19/10/2012,72.71,4449,3067.64,NA,53.6,967.02,2705.58,131.1499677,6943,FALSE
10,26/10/2012,70.5,4301,9657.93,63.3,100,1925.87,834.57,131.1930968,6943,FALSE
10,2/11/2012,70.79,4099,25680.2,6037.06,44.68,17412.04,4223.05,131.2362258,6943,FALSE
10,9/11/2012,70.28,3.78,9208.4,2501.11,364.14,679.96,6831.32,131.2793548,6943,FALSE
10,16/11/2012,58.82,3703,13459,120.76,128.41,1802.25,5503.42,131.3258,6943,FALSE
10,23/11/2012,63.95,3759,1789.75,0.1,146394.44,787.24,1005.18,131.3766667,6943,TRUE
10,30/11/2012,64.13,3719,4304,NA,8935,175.68,12676.61,131.4275333,6943,FALSE
10,7/12/2012,61.21,3668,13613.52,NA,822,3516.91,18831.34,131.4784,6943,FALSE
10,14/12/2012,53.86,3597,4548.24,NA,179.56,1772.9,1639.16,131537,6943,FALSE
10,21/12/2012,49.79,3393,5582.35,11,248.02,72.29,3904.43,131642,6943,FALSE
10,28/12/2012,50.09,3.48,7810.94,71074.17,618.04,15.47,302.01,131747,6943,TRUE
11,7/1/2011,54.43,2976,NA,NA,NA,NA,NA,214.6955104,7551,FALSE
11,14/01/2011,45.34,2983,NA,NA,NA,NA,NA,214.7470729,7551,FALSE
11,21/01/2011,51.51,3016,NA,NA,NA,NA,NA,215.1268275,7551,FALSE
11,28/01/2011,51.04,3.01,NA,NA,NA,NA,NA,215.5065821,7551,FALSE
11,4/2/2011,47.17,2989,NA,NA,NA,NA,NA,215.8863367,7551,FALSE
11,11/2/2011,44.61,3022,NA,NA,NA,NA,NA,216.2660913,7551,TRUE
11,18/02/2011,61.5,3045,NA,NA,NA,NA,NA,216.5843571,7551,FALSE
11,25/02/2011,68.74,3065,NA,NA,NA,NA,NA,216.8780275,7551,FALSE
11,4/3/2011,66.5,3288,NA,NA,NA,NA,NA,217.1716979,7551,FALSE
11,11/3/2011,63.29,3459,NA,NA,NA,NA,NA,217.4653683,7551,FALSE
11,18/03/2011,70.17,3488,NA,NA,NA,NA,NA,217.7235226,7551,FALSE
11,25/03/2011,73.74,3473,NA,NA,NA,NA,NA,217.9674705,7551,FALSE
11,1/4/2011,69.1,3524,NA,NA,NA,NA,NA,218.2114184,7574,FALSE
11,8/4/2011,73.57,3622,NA,NA,NA,NA,NA,218.4553663,7574,FALSE
11,15/04/2011,76.64,3743,NA,NA,NA,NA,NA,218.6788642,7574,FALSE
11,22/04/2011,78.31,3807,NA,NA,NA,NA,NA,218.851237,7574,FALSE
11,29/04/2011,79.97,3.81,NA,NA,NA,NA,NA,219.0236099,7574,FALSE
11,6/5/2011,71.39,3906,NA,NA,NA,NA,NA,219.1959827,7574,FALSE
11,13/05/2011,80.93,3899,NA,NA,NA,NA,NA,219.3683556,7574,FALSE
11,20/05/2011,76.97,3907,NA,NA,NA,NA,NA,219.127216,7574,FALSE
11,27/05/2011,85.61,3786,NA,NA,NA,NA,NA,218.8860765,7574,FALSE
